# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 59 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4867502000e+03    3.2171578000e-03
2.4861146000e+03    2.8456124000e-03
2.4858020000e+03    2.5960516000e-03
2.4848383000e+03    8.2265000000e-05
2.4847547000e+03    2.5670600000e-05
2.4846873000e+03    3.4833170000e-04
2.4845608000e+03    7.1578100000e-05
2.4844123000e+03    6.8088800000e-05
2.4839673000e+03    2.1448805000e-03
2.4838318000e+03    6.3881170000e-04
2.4837676000e+03    2.0981400000e-05
2.4835315000e+03    1.8816090000e-04
2.4834463000e+03    3.3200600000e-05
2.4831837000e+03    1.5418500000e-05
2.4831261000e+03    1.0724620000e-04
2.4827909000e+03    5.5034510000e-04
2.4823072000e+03    4.9918600000e-05
2.4821107000e+03    9.0850500000e-05
2.4820015000e+03    4.1080220000e-04
2.4817981000e+03    1.0979200000e-04
2.4816344000e+03    4.9380300000e-05
2.4814435000e+03    1.6980400000e-05
2.4812424000e+03    2.3460000000e-06
2.4811647000e+03    2.7127850000e-04
2.4802962000e+03    2.4765290000e-04
2.4801303000e+03    3.5608770000e-04
2.4796515000e+03    1.1759260000e-04
2.4794286000e+03    5.6437350000e-04
2.4791489000e+03    2.7767670000e-04
2.4777917000e+03    4.6333500000e-05
2.4772170000e+03    7.7624000000e-06
2.4761403000e+03    1.7136110000e-04
2.4750434000e+03    7.0740000000e-07
2.4748864000e+03    2.2580000000e-06
2.4744077000e+03    4.7856500000e-05
2.4738550000e+03    4.9125000000e-06
2.4730239000e+03    1.5395230000e-04
2.4715990000e+03    1.9078400000e-05
2.4712236000e+03    7.0631000000e-06
2.4706511000e+03    1.3799680000e-04
2.4669034000e+03    4.5242000000e-06
2.4635329000e+03    1.1852200000e-05
2.3168401000e+03    8.8832304100e-02
2.3167630000e+03    8.9238853400e-02
2.3167193000e+03    8.9713188400e-02
2.2666398000e+03    6.6130000000e-07
2.2165197000e+03    0.0000000000e+00
2.2163354000e+03    0.0000000000e+00
2.2163048000e+03    0.0000000000e+00
2.2162039000e+03    0.0000000000e+00
2.2155542000e+03    0.0000000000e+00
2.2154333000e+03    0.0000000000e+00
2.2152406000e+03    0.0000000000e+00
2.2145806000e+03    0.0000000000e+00
2.2144455000e+03    0.0000000000e+00
2.2134851000e+03    1.0000000000e-10
2.2112609000e+03    1.0000000000e-10
2.1005569000e+03    0.0000000000e+00
1.9706332000e+03    0.0000000000e+00
