# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 50 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4222948000e+03    1.8392540000e-04
2.4251817000e+03    4.7741620000e-04
2.4252254000e+03    2.5714751000e-03
2.4257031000e+03    6.5323171000e-03
2.4267086000e+03    1.7762394000e-03
2.4270420000e+03    6.2467590000e-04
2.4282389000e+03    2.3330140000e-04
2.4288504000e+03    2.8658270000e-04
2.4288711000e+03    3.4498079000e-03
2.4293657000e+03    1.5833870000e-04
2.4306660000e+03    1.0790886000e-03
2.4320441000e+03    1.7694690000e-04
2.4321098000e+03    2.6018160000e-03
2.4325968000e+03    1.0187328000e-03
2.4330790000e+03    9.5082150000e-04
2.4331122000e+03    1.0194970000e-04
2.4338555000e+03    1.3952330000e-04
2.4346198000e+03    6.7203440000e-04
2.4353128000e+03    3.4980900000e-05
2.4354696000e+03    2.3699100000e-05
2.4365504000e+03    1.2240010000e-04
2.4369193000e+03    1.8887830000e-04
2.4371556000e+03    8.3959000000e-06
2.4376374000e+03    1.0905470000e-04
2.4380421000e+03    1.2925980000e-04
2.4388930000e+03    2.5295944000e-03
2.4391933000e+03    1.8995540000e-04
2.4398963000e+03    4.8337020000e-04
2.4403898000e+03    1.5331204000e-03
2.4408260000e+03    4.8713400000e-05
2.4409786000e+03    1.3640442000e-03
2.4411241000e+03    2.1683383000e-03
2.4415050000e+03    1.3526727000e-03
2.4419792000e+03    4.3041900000e-05
2.4428789000e+03    6.4577300000e-05
2.4434192000e+03    1.5446990000e-04
2.4436339000e+03    5.2785600000e-05
2.4441914000e+03    2.4872200000e-05
2.4451965000e+03    6.8726300000e-05
2.4455255000e+03    1.3849800000e-05
2.4459559000e+03    9.2281500000e-05
2.4462412000e+03    3.2696000000e-05
2.4468876000e+03    3.4705200000e-05
2.4472554000e+03    1.8195650000e-04
2.4478308000e+03    2.0223000000e-06
2.4489788000e+03    5.4634600000e-05
2.4491484000e+03    5.8154440000e-04
2.4498216000e+03    3.6063320000e-04
2.4499824000e+03    2.4050590000e-04
2.4503634000e+03    1.0146250000e-04
