# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 50 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4227243000e+03    1.2929647600e-02
2.4251687000e+03    1.5264587000e-03
2.4260626000e+03    4.4394720000e-04
2.4271043000e+03    7.9715104000e-03
2.4271788000e+03    1.4481948400e-02
2.4274587000e+03    2.1575807700e-02
2.4277714000e+03    2.7317200000e-05
2.4281343000e+03    1.5739240000e-04
2.4281916000e+03    9.2590400000e-05
2.4285011000e+03    4.9156960000e-04
2.4287632000e+03    9.3977000000e-05
2.4289702000e+03    1.5295680000e-04
2.4292030000e+03    4.4648200000e-05
2.4293400000e+03    2.4254830000e-04
2.4296413000e+03    3.5105700000e-05
2.4298918000e+03    6.2554400000e-05
2.4300532000e+03    2.4232200000e-05
2.4302868000e+03    7.7971120000e-04
2.4304420000e+03    9.8426100000e-05
2.4308205000e+03    1.5547380000e-04
2.4309895000e+03    9.6525000000e-05
2.4311711000e+03    4.4654800000e-05
2.4312957000e+03    2.6155560000e-04
2.4313210000e+03    3.6303900000e-05
2.4322114000e+03    3.8882700000e-05
2.4323686000e+03    4.7810200000e-05
2.4325966000e+03    8.4669850000e-04
2.4328470000e+03    3.4057290000e-03
2.4330264000e+03    1.5929556000e-03
2.4331640000e+03    2.2414100000e-04
2.4331990000e+03    1.6742739000e-03
2.4334945000e+03    3.7395330000e-03
2.4335709000e+03    3.4369458000e-03
2.4338249000e+03    4.2422920000e-04
2.4339271000e+03    1.3157480000e-04
2.4340172000e+03    8.6374800000e-05
2.4342889000e+03    1.0675413000e-03
2.4345681000e+03    9.0700500000e-05
2.4346842000e+03    7.1368590000e-04
2.4350250000e+03    6.2840100000e-05
2.4354067000e+03    7.4055380000e-04
2.4357202000e+03    7.4797100000e-05
2.4359963000e+03    1.9105060000e-04
2.4361384000e+03    1.6863754000e-03
2.4363857000e+03    1.7709067000e-03
2.4364724000e+03    5.2280900000e-05
2.4366858000e+03    8.5744420000e-04
2.4371199000e+03    9.0836400000e-05
2.4372340000e+03    5.2521180000e-04
2.4376061000e+03    2.3954460000e-03
