# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 50 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4250647000e+03    2.3067478000e-03
2.4255256000e+03    5.0827712000e-03
2.4259186000e+03    1.7625760000e-03
2.4261370000e+03    2.4672114000e-03
2.4265739000e+03    1.1945520000e-03
2.4269188000e+03    8.6230820000e-04
2.4271548000e+03    2.0249330000e-04
2.4277954000e+03    1.1579340000e-04
2.4278914000e+03    6.3170500000e-05
2.4280219000e+03    3.1523500000e-05
2.4285305000e+03    2.7157740000e-04
2.4286260000e+03    8.8035900000e-05
2.4287867000e+03    6.2716900000e-05
2.4293495000e+03    4.3660270000e-04
2.4294635000e+03    2.5406470000e-04
2.4296052000e+03    6.6987100000e-05
2.4299107000e+03    2.6677480000e-04
2.4300269000e+03    3.2751880000e-04
2.4303145000e+03    4.0521550000e-04
2.4306053000e+03    6.1281400000e-04
2.4312077000e+03    1.4646470000e-04
2.4313297000e+03    2.2175000000e-04
2.4315322000e+03    6.3506300000e-05
2.4315551000e+03    2.4154330000e-04
2.4320090000e+03    1.2331067000e-03
2.4323344000e+03    6.0263780000e-04
2.4327472000e+03    1.0274460000e-04
2.4328734000e+03    9.5361010000e-04
2.4331651000e+03    3.2248950000e-04
2.4333191000e+03    3.6345740000e-04
2.4336613000e+03    3.6702100000e-04
2.4338967000e+03    8.7367500000e-05
2.4343487000e+03    5.1072000000e-05
2.4344652000e+03    5.9624450000e-04
2.4346776000e+03    3.3265280000e-04
2.4349246000e+03    8.8930700000e-05
2.4352702000e+03    9.6659700000e-05
2.4356520000e+03    2.5921500000e-05
2.4357199000e+03    2.6416600000e-05
2.4362248000e+03    1.0464790000e-04
2.4363515000e+03    1.5887810000e-04
2.4365501000e+03    9.7536800000e-05
2.4366406000e+03    1.6215500000e-04
2.4368012000e+03    2.9898770000e-04
2.4370619000e+03    1.7732920000e-04
2.4378411000e+03    1.4043030000e-04
2.4379472000e+03    4.4045500000e-05
2.4382207000e+03    3.6008210000e-04
2.4387818000e+03    1.7414600000e-05
2.4389174000e+03    1.1813820000e-04
