# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 50 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4221470000e+03    3.2897199000e-03
2.4223103000e+03    3.3944313000e-03
2.4233291000e+03    6.2150200000e-04
2.4236372000e+03    1.5944112000e-03
2.4237955000e+03    5.3656540000e-04
2.4246510000e+03    8.2813600000e-05
2.4252397000e+03    5.0546270000e-04
2.4254023000e+03    1.5794772000e-03
2.4256125000e+03    1.8224770000e-04
2.4258498000e+03    5.4769500000e-05
2.4260988000e+03    2.0683590000e-04
2.4262927000e+03    2.7080300000e-05
2.4265976000e+03    1.7837790000e-04
2.4267809000e+03    8.8736000000e-06
2.4269044000e+03    2.8848460000e-04
2.4269419000e+03    6.9945500000e-05
2.4270542000e+03    3.3195700000e-04
2.4273040000e+03    4.7624320000e-04
2.4274411000e+03    3.2975400000e-05
2.4275248000e+03    3.8011540000e-04
2.4277366000e+03    3.8746800000e-05
2.4278301000e+03    3.0602200000e-05
2.4279253000e+03    2.1491700000e-05
2.4279537000e+03    1.5490530000e-04
2.4280500000e+03    4.1367000000e-06
2.4281140000e+03    6.0270000000e-05
2.4283137000e+03    1.2435910000e-04
2.4283312000e+03    5.9234200000e-05
2.4284928000e+03    3.5178050000e-04
2.4289380000e+03    5.9386140000e-04
2.4290614000e+03    3.8799420000e-04
2.4291108000e+03    1.8485750000e-04
2.4294173000e+03    3.9253630000e-04
2.4295777000e+03    4.3719760000e-04
2.4297705000e+03    6.5861420000e-04
2.4300667000e+03    3.4753540000e-04
2.4302660000e+03    6.0244500000e-04
2.4302991000e+03    3.7172590000e-04
2.4306907000e+03    2.1415530000e-04
2.4308117000e+03    1.2765450000e-04
2.4311614000e+03    2.8539520000e-04
2.4314992000e+03    2.1648360000e-04
2.4316178000e+03    3.7522200000e-05
2.4317988000e+03    2.2694340000e-04
2.4319076000e+03    1.2471680000e-04
2.4320680000e+03    1.0734990000e-04
2.4321366000e+03    4.5127720000e-04
2.4324224000e+03    3.8490800000e-05
2.4326041000e+03    5.2173860000e-04
2.4327080000e+03    2.7833260000e-04
