# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 50 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4247419000e+03    5.9849120000e-04
2.4252144000e+03    3.3338271000e-03
2.4257448000e+03    2.2613261000e-03
2.4263229000e+03    3.8927919000e-03
2.4265315000e+03    2.2598351000e-03
2.4268155000e+03    2.1894100000e-05
2.4272111000e+03    7.5892060000e-04
2.4275621000e+03    6.8413550000e-04
2.4282432000e+03    4.1106100000e-05
2.4285072000e+03    4.5101800000e-05
2.4286038000e+03    9.3017700000e-05
2.4287511000e+03    2.0340280000e-04
2.4289312000e+03    5.3554800000e-04
2.4290955000e+03    1.8436170000e-04
2.4293095000e+03    7.8922200000e-05
2.4295679000e+03    5.2297540000e-04
2.4298320000e+03    2.0027000000e-06
2.4301316000e+03    1.6030880000e-04
2.4302303000e+03    8.7146000000e-05
2.4306274000e+03    8.2849640000e-04
2.4307140000e+03    1.0984320000e-04
2.4311262000e+03    2.1872830000e-04
2.4312928000e+03    1.8959000000e-06
2.4314327000e+03    5.5204600000e-05
2.4315742000e+03    1.2401720000e-04
2.4320391000e+03    8.8511550000e-04
2.4323639000e+03    3.6605170000e-04
2.4330060000e+03    7.8750440000e-04
2.4331141000e+03    9.9105570000e-04
2.4333303000e+03    5.2610210000e-04
2.4334931000e+03    4.7026400000e-04
2.4340538000e+03    1.1538043000e-03
2.4343897000e+03    5.6392000000e-06
2.4344275000e+03    4.5063100000e-05
2.4346058000e+03    9.7445000000e-06
2.4348720000e+03    1.0303900000e-05
2.4350314000e+03    7.3663400000e-05
2.4352079000e+03    2.3787980000e-04
2.4352397000e+03    1.7402900000e-05
2.4355180000e+03    2.9938540000e-04
2.4357259000e+03    5.3812860000e-04
2.4361255000e+03    2.8690140000e-04
2.4363657000e+03    1.0859500000e-04
2.4364899000e+03    2.5061970000e-04
2.4368098000e+03    9.8241400000e-05
2.4373080000e+03    1.2069580000e-04
2.4373528000e+03    3.1855030000e-04
2.4377681000e+03    3.6244580000e-04
2.4378619000e+03    4.5678800000e-05
2.4382388000e+03    7.0479800000e-05
