# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 100 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4201334000e+03    3.2094063000e-03
2.4204084000e+03    1.8883477000e-03
2.4216790000e+03    1.3873320000e-04
2.4222533000e+03    6.9208550000e-04
2.4225979000e+03    2.7693100000e-04
2.4230305000e+03    2.6311640000e-04
2.4236179000e+03    7.0938450000e-04
2.4237185000e+03    3.3476410000e-04
2.4240629000e+03    5.7417200000e-05
2.4241928000e+03    2.4377700000e-05
2.4243111000e+03    9.4900700000e-05
2.4244856000e+03    1.2574430000e-04
2.4247323000e+03    2.9017950000e-04
2.4247987000e+03    3.3828000000e-06
2.4249659000e+03    1.1176350000e-04
2.4250457000e+03    4.2370100000e-05
2.4252368000e+03    2.5386840000e-04
2.4253946000e+03    1.5630370000e-04
2.4256145000e+03    9.4761200000e-05
2.4257559000e+03    6.3613800000e-05
2.4259641000e+03    3.2610740000e-04
2.4260907000e+03    2.1210830000e-04
2.4261476000e+03    7.1563600000e-05
2.4262159000e+03    5.9773800000e-05
2.4263463000e+03    6.4178100000e-05
2.4266896000e+03    3.9808400000e-04
2.4267716000e+03    7.8394100000e-05
2.4269502000e+03    4.4887650000e-04
2.4271047000e+03    2.2009070000e-04
2.4271406000e+03    3.8182320000e-04
2.4272193000e+03    1.1783115000e-03
2.4273346000e+03    8.6921130000e-04
2.4275010000e+03    7.1260170000e-04
2.4276167000e+03    2.8545900000e-04
2.4279979000e+03    4.6307260000e-04
2.4281773000e+03    5.1769430000e-04
2.4282966000e+03    2.4819340000e-04
2.4284105000e+03    6.6871930000e-04
2.4286424000e+03    9.5439720000e-04
2.4292166000e+03    2.3321230000e-04
2.4293439000e+03    1.6948260000e-04
2.4293820000e+03    2.0701700000e-04
2.4294473000e+03    3.5032170000e-04
2.4294725000e+03    4.1243100000e-05
2.4296940000e+03    5.0218950000e-04
2.4298076000e+03    8.9134510000e-04
2.4301223000e+03    3.9813260000e-04
2.4302957000e+03    6.3889000000e-04
2.4304770000e+03    1.2348000000e-04
2.4307094000e+03    4.5576500000e-05
2.4310228000e+03    9.9049700000e-05
2.4311712000e+03    5.4580500000e-05
2.4312194000e+03    1.8345770000e-04
2.4313996000e+03    1.1094160000e-04
2.4315276000e+03    6.1459200000e-05
2.4319434000e+03    4.4603100000e-05
2.4320542000e+03    4.9270300000e-05
2.4322900000e+03    1.4533840000e-04
2.4324382000e+03    7.3316000000e-05
2.4325926000e+03    3.8218800000e-05
2.4329026000e+03    1.5678200000e-05
2.4330797000e+03    2.2587900000e-05
2.4331543000e+03    7.3028800000e-05
2.4332252000e+03    1.1890380000e-04
2.4334834000e+03    2.6024100000e-05
2.4335589000e+03    4.9241400000e-05
2.4335944000e+03    5.2196000000e-05
2.4337486000e+03    3.5643500000e-05
2.4341364000e+03    2.0405300000e-05
2.4342759000e+03    3.9660900000e-05
2.4344714000e+03    1.1254870000e-04
2.4345905000e+03    3.1187920000e-04
2.4347963000e+03    7.2217600000e-05
2.4348950000e+03    8.7645500000e-05
2.4352061000e+03    1.2093200000e-05
2.4352555000e+03    9.9500800000e-05
2.4354278000e+03    5.5478000000e-06
2.4355573000e+03    1.8704210000e-04
2.4357385000e+03    2.4028200000e-05
2.4358675000e+03    1.4820290000e-04
2.4359364000e+03    2.6393400000e-05
2.4361923000e+03    3.8637500000e-05
2.4363188000e+03    7.9608000000e-06
2.4365037000e+03    6.1621900000e-05
2.4367879000e+03    4.7011500000e-05
2.4368193000e+03    4.1004600000e-05
2.4369753000e+03    5.4286300000e-05
2.4373184000e+03    4.1881000000e-06
2.4374662000e+03    1.3527030000e-04
2.4375358000e+03    9.1819000000e-06
2.4375941000e+03    5.3234800000e-05
2.4377689000e+03    6.3154800000e-05
2.4378659000e+03    2.5084400000e-05
2.4380340000e+03    3.1959380000e-04
2.4381769000e+03    2.6333210000e-04
2.4383093000e+03    6.0319800000e-05
2.4383888000e+03    6.9027200000e-05
2.4386376000e+03    1.5089300000e-05
2.4387270000e+03    2.4898570000e-04
2.4387687000e+03    2.8671000000e-05
