# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 63 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4865911000e+03    2.5522518000e-02
2.4863332000e+03    1.0043886600e-02
2.4858759000e+03    1.1639386200e-02
2.4857576000e+03    2.6818559700e-02
2.4849689000e+03    1.8001150000e-04
2.4844700000e+03    5.6106533000e-03
2.4843161000e+03    1.3096730000e-04
2.4842648000e+03    3.0800570000e-04
2.4841507000e+03    8.0217730000e-04
2.4841469000e+03    4.6486720000e-04
2.4839866000e+03    1.9977921000e-03
2.4837966000e+03    2.7573350000e-04
2.4837026000e+03    8.5262500000e-05
2.4834411000e+03    8.4524480000e-04
2.4832612000e+03    1.0199132000e-03
2.4831992000e+03    1.0444665900e-02
2.4829727000e+03    2.3382000000e-06
2.4825145000e+03    6.4932580000e-04
2.4823510000e+03    9.3545560000e-04
2.4823008000e+03    1.7583380000e-04
2.4821097000e+03    5.9341853000e-03
2.4820133000e+03    6.3879540000e-04
2.4816529000e+03    3.1172056000e-03
2.4815852000e+03    1.5300920000e-03
2.4812028000e+03    1.9185750000e-04
2.4806895000e+03    4.4097420000e-03
2.4805071000e+03    3.9219560000e-04
2.4799793000e+03    1.0656863000e-03
2.4798516000e+03    4.7437490000e-04
2.4795312000e+03    3.5938770000e-04
2.4791204000e+03    1.0849613000e-03
2.4788913000e+03    5.3846468000e-03
2.4783210000e+03    1.1012464000e-03
2.4764191000e+03    1.6351160000e-04
2.4759624000e+03    4.6170600000e-05
2.4746655000e+03    3.3180000000e-07
2.4744567000e+03    1.6188494000e-03
2.4743002000e+03    1.5167000000e-06
2.4727717000e+03    4.5932810000e-04
2.4719035000e+03    3.8457590000e-04
2.4713478000e+03    1.2369280000e-04
2.4709256000e+03    8.7025190000e-04
2.4698414000e+03    3.6662600000e-05
2.4691780000e+03    1.2013360000e-04
2.4674902000e+03    2.6246200000e-05
2.4667231000e+03    3.9193200000e-05
2.4633372000e+03    9.1367600000e-05
2.3168442000e+03    5.5479274780e-01
2.3167684000e+03    6.7133410400e-01
2.3167253000e+03    6.7746181100e-01
2.2666416000e+03    1.1156000000e-05
2.2161395000e+03    0.0000000000e+00
2.2161241000e+03    0.0000000000e+00
2.2158426000e+03    0.0000000000e+00
2.2158342000e+03    0.0000000000e+00
2.2141272000e+03    0.0000000000e+00
2.2140329000e+03    0.0000000000e+00
2.2130982000e+03    2.0000000000e-10
2.2127559000e+03    0.0000000000e+00
2.2111711000e+03    0.0000000000e+00
2.2111581000e+03    3.0000000000e-10
2.1005045000e+03    0.0000000000e+00
1.9703897000e+03    0.0000000000e+00
