# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 69 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4942042000e+03    1.6466900000e-05
2.4935589000e+03    1.0320000000e-07
2.4925076000e+03    1.6852380000e-04
2.4919185000e+03    3.2133200000e-05
2.4915966000e+03    4.7290000000e-07
2.4910384000e+03    3.2432400000e-05
2.4906484000e+03    2.5004410000e-04
2.4905199000e+03    6.2120000000e-06
2.4901086000e+03    1.2418600000e-05
2.4900385000e+03    1.4206800000e-05
2.4895943000e+03    6.0631600000e-05
2.4895376000e+03    7.6898000000e-05
2.4893373000e+03    5.5814600000e-05
2.4889934000e+03    3.6150000000e-07
2.4889229000e+03    2.1154100000e-05
2.4885596000e+03    7.4538000000e-06
2.4883986000e+03    6.9643700000e-05
2.4882925000e+03    1.4942500000e-05
2.4879066000e+03    2.9274220000e-04
2.4876916000e+03    2.3786800000e-05
2.4875181000e+03    1.2779410000e-04
2.4873938000e+03    3.3371430000e-04
2.4869572000e+03    6.3759900000e-05
2.4866586000e+03    4.0246970000e-04
2.4861654000e+03    1.3949411000e-03
2.4860572000e+03    8.6154330000e-04
2.4858470000e+03    1.9998445000e-03
2.4856574000e+03    8.9127540000e-04
2.4850083000e+03    4.4773230000e-04
2.4846556000e+03    7.0560410000e-04
2.4842043000e+03    1.3592012000e-03
2.4841319000e+03    7.8105520000e-04
2.4834034000e+03    1.3486640000e-04
2.4830825000e+03    3.4519900000e-05
2.4820783000e+03    3.5969600000e-05
2.4813142000e+03    2.1907130000e-04
2.4799058000e+03    1.5658320000e-04
2.4797425000e+03    1.6349100000e-05
2.4795131000e+03    1.9537100000e-04
2.4787030000e+03    3.1136440000e-04
2.4768903000e+03    2.3453300000e-05
2.4761751000e+03    4.5358590000e-04
2.4758834000e+03    1.8882940000e-04
2.4737254000e+03    8.2000000000e-06
2.4710471000e+03    1.3241697000e-03
2.4706152000e+03    3.4719000000e-06
2.4685124000e+03    1.2351750000e-04
2.4682364000e+03    7.4835200000e-05
2.3176866000e+03    9.0044004900e-02
2.3176769000e+03    8.9862362600e-02
2.3176710000e+03    8.9870323900e-02
2.2676517000e+03    5.2640000000e-07
2.2225486000e+03    0.0000000000e+00
2.2225387000e+03    0.0000000000e+00
2.2224975000e+03    0.0000000000e+00
2.2224499000e+03    0.0000000000e+00
2.2223737000e+03    0.0000000000e+00
2.2213468000e+03    0.0000000000e+00
2.2210913000e+03    0.0000000000e+00
2.2198477000e+03    2.0000000000e-10
2.2190381000e+03    1.0000000000e-10
2.2186393000e+03    0.0000000000e+00
2.2184980000e+03    0.0000000000e+00
2.2178905000e+03    0.0000000000e+00
2.1076097000e+03    0.0000000000e+00
1.9779429000e+03    0.0000000000e+00
1.9758482000e+03    0.0000000000e+00
1.9758104000e+03    0.0000000000e+00
1.9748596000e+03    0.0000000000e+00
