# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 43 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4899744000e+03    3.5132300000e-05
2.4895432000e+03    1.6690673000e-03
2.4892958000e+03    3.6901020000e-04
2.4883735000e+03    1.8355440000e-04
2.4883077000e+03    7.2963800000e-05
2.4870986000e+03    2.3621180000e-04
2.4866675000e+03    2.9162230000e-04
2.4862810000e+03    3.2331500000e-04
2.4859983000e+03    2.3626130000e-03
2.4857130000e+03    1.7729530000e-04
2.4853337000e+03    7.4890550000e-04
2.4849386000e+03    3.7920340000e-04
2.4846813000e+03    1.5948017000e-03
2.4842387000e+03    1.6650184000e-03
2.4839234000e+03    3.3772840000e-04
2.4836658000e+03    3.7150730000e-04
2.4835503000e+03    6.1236250000e-04
2.4831746000e+03    1.0656730000e-03
2.4828913000e+03    6.1693740000e-04
2.4824974000e+03    2.2211440000e-04
2.4807397000e+03    2.3523500000e-05
2.4797140000e+03    5.7140300000e-05
2.4785038000e+03    1.0590680000e-04
2.4767292000e+03    1.8663190000e-04
2.4750284000e+03    2.8382680000e-04
2.4737842000e+03    4.1849490000e-04
2.4719700000e+03    8.5546000000e-06
2.4689763000e+03    2.3000000000e-09
2.4680420000e+03    4.8974090000e-04
2.4665271000e+03    1.3000000000e-09
2.3172425000e+03    8.9291839800e-02
2.3171744000e+03    8.9618445100e-02
2.3171566000e+03    8.9555047900e-02
2.2670737000e+03    2.7371000000e-06
2.2182087000e+03    0.0000000000e+00
2.2174510000e+03    0.0000000000e+00
2.2167360000e+03    1.0000000000e-10
2.2166634000e+03    1.0000000000e-10
2.2157205000e+03    0.0000000000e+00
2.1063990000e+03    0.0000000000e+00
1.9751537000e+03    0.0000000000e+00
1.9738883000e+03    0.0000000000e+00
1.9737601000e+03    0.0000000000e+00
