# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 150 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4190148000e+03    1.9295681100e-02
2.4206963000e+03    4.8036708500e-02
2.4211198000e+03    1.2506865000e-03
2.4216427000e+03    4.2261096000e-03
2.4222634000e+03    4.5297606000e-03
2.4223461000e+03    4.0381681400e-02
2.4236186000e+03    1.9274310000e-03
2.4236437000e+03    2.1475790000e-03
2.4239275000e+03    2.5721443000e-03
2.4240048000e+03    4.9054890000e-04
2.4242611000e+03    3.2534060000e-04
2.4245209000e+03    7.9074040000e-04
2.4246119000e+03    1.4641950000e-03
2.4250027000e+03    2.7030036000e-03
2.4251174000e+03    5.1067920000e-04
2.4252378000e+03    1.6761028000e-03
2.4253173000e+03    1.3674477000e-03
2.4256522000e+03    9.8110980000e-04
2.4257483000e+03    3.7816690000e-04
2.4258313000e+03    1.2188302000e-03
2.4259357000e+03    2.2308479000e-03
2.4260239000e+03    2.1385660000e-04
2.4260842000e+03    1.9172850000e-04
2.4262129000e+03    5.1299530000e-04
2.4263442000e+03    1.4306427000e-03
2.4264078000e+03    1.5403871000e-03
2.4265172000e+03    6.0028842000e-03
2.4268128000e+03    5.6234320000e-04
2.4268948000e+03    6.3238880000e-04
2.4269541000e+03    3.0038428000e-03
2.4271668000e+03    1.3399300000e-03
2.4274193000e+03    3.0139034000e-03
2.4275157000e+03    5.0020041000e-03
2.4277813000e+03    7.9506491000e-03
2.4280031000e+03    3.1954295900e-02
2.4283951000e+03    2.8010676800e-02
2.4284338000e+03    4.3069319000e-03
2.4285339000e+03    3.6497103400e-02
2.4287825000e+03    3.1402309000e-03
2.4290413000e+03    1.7053031000e-03
2.4293334000e+03    2.7770316000e-03
2.4293672000e+03    1.5424145000e-03
2.4294795000e+03    3.4346840000e-04
2.4296357000e+03    9.9011100000e-04
2.4297755000e+03    4.3070303000e-03
