# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 50 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4222832000e+03    1.7930240000e-04
2.4251621000e+03    5.0658220000e-04
2.4252136000e+03    2.8918383000e-03
2.4257091000e+03    6.1523586000e-03
2.4268011000e+03    1.5398862000e-03
2.4269988000e+03    5.9175190000e-04
2.4281479000e+03    1.8698840000e-04
2.4287535000e+03    5.8789100000e-05
2.4287993000e+03    3.3500753000e-03
2.4289143000e+03    4.4179870000e-04
2.4298184000e+03    1.9938800000e-05
2.4300831000e+03    1.2160800000e-04
2.4307462000e+03    6.0853350000e-04
2.4313387000e+03    2.5546555000e-03
2.4320554000e+03    4.8106850000e-04
2.4325047000e+03    8.8727790000e-04
2.4330280000e+03    9.3571560000e-04
2.4330717000e+03    3.6024080000e-04
2.4333139000e+03    2.7186860000e-04
2.4337595000e+03    7.1304000000e-05
2.4345510000e+03    7.6120040000e-04
2.4350257000e+03    1.3678560000e-04
2.4354052000e+03    9.4387300000e-05
2.4357731000e+03    7.6555800000e-05
2.4363002000e+03    3.2830700000e-05
2.4369658000e+03    1.7759340000e-04
2.4373888000e+03    6.2204000000e-06
2.4375419000e+03    1.4942200000e-04
2.4381943000e+03    6.9613100000e-05
2.4382593000e+03    1.3676854000e-03
2.4391660000e+03    6.9557120000e-04
2.4393453000e+03    1.0604520000e-04
2.4396242000e+03    5.3547870000e-04
2.4406173000e+03    2.8110480000e-04
2.4409257000e+03    3.9345235000e-03
2.4409720000e+03    7.5714120000e-04
2.4413931000e+03    1.2431656000e-03
2.4416740000e+03    9.9178200000e-05
2.4417247000e+03    3.4238210000e-04
2.4423869000e+03    7.7856000000e-06
2.4423885000e+03    1.0924750000e-04
2.4427128000e+03    3.4885090000e-04
2.4432262000e+03    3.9266000000e-06
2.4436285000e+03    1.6791060000e-04
2.4441322000e+03    9.4852000000e-06
2.4444754000e+03    9.7959000000e-06
2.4456446000e+03    1.3124740000e-04
2.4457032000e+03    1.1372900000e-05
2.4459636000e+03    2.7770300000e-05
2.4466263000e+03    1.0920460000e-04
