# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 55 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4866544000e+03    3.9609447000e-03
2.4860459000e+03    1.9931370000e-03
2.4857397000e+03    2.7835977000e-03
2.4849803000e+03    2.1809300000e-05
2.4847365000e+03    6.9764500000e-05
2.4842877000e+03    5.1347490000e-04
2.4842021000e+03    2.0732299000e-03
2.4840921000e+03    4.4622800000e-05
2.4839532000e+03    4.0674100000e-05
2.4839100000e+03    4.0754480000e-04
2.4837612000e+03    7.5146300000e-05
2.4833447000e+03    6.9366500000e-05
2.4831658000e+03    5.1791000000e-05
2.4828678000e+03    4.2340990000e-04
2.4826889000e+03    1.5431800000e-04
2.4823336000e+03    9.2500700000e-05
2.4822688000e+03    6.1464300000e-05
2.4819893000e+03    1.2811950000e-04
2.4815608000e+03    6.3613400000e-05
2.4814904000e+03    6.0853450000e-04
2.4812541000e+03    5.8874420000e-04
2.4808134000e+03    2.9137000000e-05
2.4805850000e+03    2.0699630000e-04
2.4800083000e+03    1.8311090000e-04
2.4796205000e+03    9.3449800000e-05
2.4793716000e+03    7.4481340000e-04
2.4785219000e+03    1.0146960000e-04
2.4776872000e+03    1.9783000000e-06
2.4769209000e+03    3.9292900000e-05
2.4758921000e+03    9.0091000000e-06
2.4756948000e+03    9.1610000000e-07
2.4747162000e+03    2.0393410000e-04
2.4734782000e+03    1.8390000000e-05
2.4727843000e+03    6.5522100000e-05
2.4720386000e+03    8.2196200000e-05
2.4715096000e+03    1.5136000000e-06
2.4705210000e+03    1.1611550000e-04
2.4667765000e+03    4.5596000000e-06
2.4635148000e+03    1.1611500000e-05
2.3168394000e+03    8.8785638800e-02
2.3167627000e+03    8.9283569500e-02
2.3167189000e+03    8.9734176900e-02
2.2666399000e+03    6.3490000000e-07
2.2166624000e+03    0.0000000000e+00
2.2160913000e+03    0.0000000000e+00
2.2159753000e+03    0.0000000000e+00
2.2157959000e+03    0.0000000000e+00
2.2157639000e+03    0.0000000000e+00
2.2151662000e+03    0.0000000000e+00
2.2144030000e+03    0.0000000000e+00
2.2144005000e+03    0.0000000000e+00
2.2136185000e+03    1.0000000000e-10
2.2112598000e+03    1.0000000000e-10
2.1005640000e+03    0.0000000000e+00
1.9706180000e+03    0.0000000000e+00
