# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 50 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4239402000e+03    4.7815929600e-02
2.4252121000e+03    1.3472210000e-03
2.4254265000e+03    4.6925566700e-02
2.4262005000e+03    2.7326758900e-02
2.4262802000e+03    3.3740003400e-02
2.4265824000e+03    9.1330373100e-02
2.4267680000e+03    6.3871982000e-02
2.4271256000e+03    4.5358700000e-05
2.4276612000e+03    1.8258610700e-02
2.4283773000e+03    6.3073540000e-04
2.4286620000e+03    9.2489490000e-04
2.4287982000e+03    4.9928115000e-03
2.4289927000e+03    8.0000333000e-03
2.4290734000e+03    5.1729900000e-05
2.4291132000e+03    9.2584956000e-03
2.4296468000e+03    1.1188522200e-02
2.4297576000e+03    8.0566820000e-04
2.4300858000e+03    1.0615167000e-02
2.4306070000e+03    1.3121698000e-03
2.4310944000e+03    5.7631476000e-03
2.4319014000e+03    1.0333434500e-02
2.4321187000e+03    1.9311823600e-02
2.4324603000e+03    6.2980000000e-07
2.4325450000e+03    3.3678821300e-02
2.4334111000e+03    7.3074186000e-03
2.4334472000e+03    4.0025146000e-03
2.4343824000e+03    1.2662561000e-03
2.4348630000e+03    1.2782757300e-02
2.4349443000e+03    3.2946691400e-02
2.4353255000e+03    1.7658580800e-02
2.4356459000e+03    8.0117820000e-04
2.4357874000e+03    2.6302630000e-04
2.4368863000e+03    4.4563097000e-03
2.4369157000e+03    6.7728000000e-05
2.4373514000e+03    3.9950420000e-04
2.4374832000e+03    4.4333920000e-03
2.4376873000e+03    4.2853097800e-02
2.4380964000e+03    1.8298925000e-03
2.4381630000e+03    5.9364070000e-03
2.4384788000e+03    8.5526700000e-05
2.4388850000e+03    4.9449117000e-03
2.4390868000e+03    4.4641737100e-02
2.4391909000e+03    7.4209680000e-04
2.4393248000e+03    1.1302811000e-03
2.4398516000e+03    3.5708600000e-04
2.4400878000e+03    8.0123811000e-03
2.4402658000e+03    1.1592980400e-02
2.4405180000e+03    7.1927811000e-03
2.4407135000e+03    2.4311546700e-02
2.4407666000e+03    2.3713635000e-03
