# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 50 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4193669000e+03    7.7080160000e-04
2.4198073000e+03    4.1587909000e-03
2.4217352000e+03    2.2280960000e-03
2.4221882000e+03    2.3793270000e-04
2.4226789000e+03    1.2130890000e-04
2.4237616000e+03    1.2344190000e-04
2.4238439000e+03    6.1882700000e-05
2.4246570000e+03    5.6079000000e-06
2.4251855000e+03    5.9407700000e-05
2.4262528000e+03    1.6536447000e-03
2.4270321000e+03    3.1645301000e-03
2.4271752000e+03    2.6473000000e-06
2.4272427000e+03    2.0384452000e-03
2.4277618000e+03    4.4559653000e-03
2.4285318000e+03    1.4763010000e-03
2.4292073000e+03    3.4310050000e-04
2.4294856000e+03    1.3383820000e-04
2.4300791000e+03    5.5862200000e-05
2.4311542000e+03    6.9169070000e-04
2.4313354000e+03    2.2933930000e-04
2.4320150000e+03    1.2939840000e-04
2.4327861000e+03    7.7411200000e-05
2.4334034000e+03    4.0413670000e-04
2.4341965000e+03    1.5151000000e-06
2.4346802000e+03    4.7341600000e-05
2.4354275000e+03    1.2824090000e-04
2.4357886000e+03    2.5581000000e-04
2.4363466000e+03    1.5872000000e-06
2.4366586000e+03    1.8889800000e-05
2.4370882000e+03    7.4008590000e-04
2.4372137000e+03    2.2018160000e-04
2.4372832000e+03    5.0359900000e-05
2.4384911000e+03    7.6871300000e-05
2.4390285000e+03    1.4096180000e-04
2.4394442000e+03    1.1792200000e-05
2.4408046000e+03    5.2946770000e-04
2.4410255000e+03    5.2107260000e-04
2.4419615000e+03    2.7780200000e-05
2.4427350000e+03    7.9422200000e-05
2.4450518000e+03    9.1228000000e-06
2.4456965000e+03    8.7586000000e-06
2.4459789000e+03    9.3734280000e-04
2.4466246000e+03    5.5360700000e-04
2.4469420000e+03    9.0611100000e-05
2.4486204000e+03    3.7602600000e-05
2.4487214000e+03    6.8907700000e-05
2.4490454000e+03    1.2163390000e-04
2.4504951000e+03    1.8032100000e-05
2.4509429000e+03    3.0490700000e-04
2.4511714000e+03    1.0580560000e-04
