# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 50 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4194410000e+03    4.4276106000e-03
2.4210561000e+03    1.7878373000e-03
2.4212932000e+03    6.9408420000e-04
2.4216928000e+03    6.6450000000e-06
2.4224684000e+03    6.7828200000e-05
2.4229025000e+03    2.5522900000e-05
2.4230843000e+03    5.4631000000e-06
2.4233417000e+03    2.3240900000e-05
2.4236868000e+03    4.5014400000e-05
2.4238133000e+03    3.0937430000e-04
2.4240027000e+03    1.8433250000e-04
2.4244130000e+03    3.2155870000e-04
2.4245576000e+03    5.2502000000e-05
2.4247686000e+03    1.4979290000e-04
2.4248885000e+03    9.1387900000e-05
2.4251727000e+03    3.0156860000e-04
2.4256607000e+03    1.2348980000e-04
2.4257526000e+03    3.3738800000e-04
2.4261329000e+03    2.1999390000e-04
2.4263274000e+03    9.8169600000e-05
2.4265409000e+03    1.8126739000e-03
2.4267420000e+03    6.0740700000e-04
2.4268935000e+03    1.0947612000e-03
2.4271295000e+03    6.2449310000e-04
2.4273998000e+03    1.3547499000e-03
2.4275972000e+03    1.5295072000e-03
2.4277350000e+03    1.4106630000e-04
2.4282340000e+03    1.4437315000e-03
2.4283784000e+03    2.2909780000e-04
2.4284452000e+03    1.5711720000e-04
2.4289852000e+03    1.3107832000e-03
2.4291639000e+03    2.1421760000e-04
2.4293158000e+03    6.5208380000e-04
2.4296872000e+03    3.8473570000e-04
2.4299046000e+03    7.8293000000e-05
2.4302587000e+03    5.0653190000e-04
2.4303865000e+03    3.0371120000e-04
2.4313078000e+03    4.7183500000e-05
2.4313423000e+03    3.1408800000e-05
2.4314550000e+03    5.1068800000e-05
2.4317402000e+03    6.4774300000e-05
2.4323381000e+03    1.5872360000e-04
2.4324994000e+03    5.6511100000e-05
2.4329003000e+03    1.5354950000e-04
2.4330890000e+03    5.2809800000e-05
2.4332612000e+03    4.1669900000e-05
2.4335836000e+03    4.0137300000e-05
2.4340390000e+03    1.5222530000e-04
2.4341886000e+03    2.8148100000e-05
2.4342177000e+03    4.0152900000e-05
