# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 50 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4194519000e+03    3.8987901000e-03
2.4202937000e+03    1.7945992000e-03
2.4206830000e+03    2.0644040000e-04
2.4215132000e+03    8.3730770000e-04
2.4225257000e+03    1.6526510000e-04
2.4232041000e+03    1.1960190000e-04
2.4233983000e+03    1.6704370000e-04
2.4239765000e+03    5.7279600000e-05
2.4248070000e+03    1.2520310000e-04
2.4249064000e+03    3.2121600000e-04
2.4250324000e+03    7.0699500000e-05
2.4252780000e+03    3.2009000000e-05
2.4253481000e+03    5.3301000000e-05
2.4257294000e+03    3.6185080000e-04
2.4263693000e+03    2.0819400000e-04
2.4265397000e+03    1.1010399000e-03
2.4266762000e+03    1.6240529000e-03
2.4268062000e+03    1.9571230000e-04
2.4270795000e+03    1.4162001000e-03
2.4272595000e+03    9.3823070000e-04
2.4273610000e+03    2.9666485000e-03
2.4276352000e+03    1.1757010000e-03
2.4283117000e+03    8.7312840000e-04
2.4288822000e+03    1.1791600000e-05
2.4291106000e+03    7.4789200000e-05
2.4294412000e+03    5.8724520000e-04
2.4296914000e+03    1.0814130000e-04
2.4302702000e+03    6.2102340000e-04
2.4306439000e+03    1.4888206000e-03
2.4314153000e+03    1.1871930000e-04
2.4316657000e+03    2.2108900000e-05
2.4318130000e+03    7.3849900000e-05
2.4320327000e+03    3.0712850000e-04
2.4321045000e+03    9.0012600000e-05
2.4324567000e+03    8.1440900000e-05
2.4326301000e+03    1.6001800000e-05
2.4328865000e+03    2.2673300000e-05
2.4332279000e+03    9.3281800000e-05
2.4334014000e+03    8.9185800000e-05
2.4337553000e+03    6.9924000000e-06
2.4340879000e+03    6.0679600000e-05
2.4341880000e+03    8.4986700000e-05
2.4350933000e+03    3.0142300000e-05
2.4352095000e+03    8.1601400000e-05
2.4355424000e+03    6.0639000000e-06
2.4361493000e+03    6.8433400000e-05
2.4364713000e+03    2.8948220000e-04
2.4366248000e+03    3.8790100000e-05
2.4371117000e+03    7.4611300000e-05
2.4373845000e+03    1.0266250000e-04
