# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.1, 'makespec': False, 'units': 'ev', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 50 TDDFT singlet excitations
# Roots not broadened
# No spectrum generated: output is list of raw excitations
#
#  Energy [eV]         Abs. [au]   
#----------------------------------
2.4204556000e+03    1.8436816300e-02
2.4205659000e+03    1.4976847000e-02
2.4208871000e+03    5.0691939000e-03
2.4224461000e+03    1.1658610000e-04
2.4231407000e+03    4.9500000000e-08
2.4234606000e+03    9.2615294000e-03
2.4242520000e+03    8.9842890000e-04
2.4244667000e+03    4.8464480000e-04
2.4244917000e+03    2.8213399000e-03
2.4247659000e+03    1.8941200000e-04
2.4249014000e+03    1.0288000000e-06
2.4250925000e+03    1.1494170000e-04
2.4255743000e+03    7.4146010000e-04
2.4262542000e+03    8.1146950000e-04
2.4272948000e+03    2.4962910000e-04
2.4282584000e+03    1.7537826800e-02
2.4284113000e+03    1.0835547400e-02
2.4286796000e+03    1.5660209600e-02
2.4293409000e+03    2.6262609900e-02
2.4300000000e+03    1.8010000000e-07
2.4304880000e+03    1.2309831700e-02
2.4306782000e+03    2.5078246000e-03
2.4307025000e+03    1.5887700000e-05
2.4324177000e+03    1.5012090000e-04
2.4328790000e+03    4.5585920000e-04
2.4337625000e+03    2.5129318000e-03
2.4337817000e+03    1.7002444000e-03
2.4342854000e+03    3.7829460000e-04
2.4343275000e+03    6.1477900000e-05
2.4349778000e+03    8.5918170000e-04
2.4352107000e+03    5.5600000000e-08
2.4358770000e+03    8.1019000000e-06
2.4362941000e+03    9.3813400000e-05
2.4365229000e+03    1.9710000000e-07
2.4367094000e+03    1.4838780000e-04
2.4368661000e+03    5.5321640000e-04
2.4378567000e+03    6.7000000000e-09
2.4380820000e+03    3.4932814000e-03
2.4387655000e+03    2.9649730000e-03
2.4394474000e+03    2.5212000000e-06
2.4397001000e+03    3.7581170000e-04
2.4406949000e+03    1.8586446000e-03
2.4410302000e+03    4.0957104000e-03
2.4424989000e+03    9.6950800000e-05
2.4427648000e+03    4.9430194000e-03
2.4439835000e+03    1.6735700000e-05
2.4444611000e+03    1.4018527000e-03
2.4464827000e+03    1.3649470000e-04
2.4469570000e+03    4.0404400000e-05
2.4474678000e+03    2.0123087000e-03
